question,options,answer,task_label,label,iri,depth,domain
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'cerivastatin'?","A. An organic compound having at least one hydroxy group attached to a carbon atom.

B. A dihydroxy monocarboxylic acid that is (6E)-7-{4-(4-fluorophenyl)-2-[methyl(methylsulfonyl)amino]-6-(propan-2-yl)pyrimidin-5-yl} hept-6-enoic acid carrying two hydroxy substituents at positions 3 and 5 (the 3R,5S-diastereomer).

C. (3R,5S)-3,5-dihydroxyhept-6-enoic acid in which the (7E)-hydrogen is substituted by a 4-(4-fluorophenyl)-2,6-diisopropyl-5-(methoxymethyl)pyridin-3-yl group. Formerly used (as its sodium salt) to lower cholesterol and prevent cardiovascular disease, it was withdrawn from the market worldwide in 2001 following reports of a severe form of muscle toxicity.

D. A beta-diketone that is methane in which two of the hydrogens are substituted by feruloyl groups. A natural dyestuff found in the root of Curcuma longa.",C,1_1,cerivastatin,http://purl.obolibrary.org/obo/CHEBI_3558,14,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'statin'?","A. A monounsaturated fatty aldehyde that is nonanal that has undergone dehydrogenation to introduce a double bond at any position in the aliphatic chain and in which a hydrogen at position 4 has been replaced by a hydroxy group.

B. A sulfur-containing amino acid consisting of a glycine core with a 2-mercaptoethyl side-chain.

C. Any organooxygen compound whose structure is related to compactin (mevastatin) and which may be used as an anticholesteremic drug due its EC 1.1.1.34/EC 1.1.1.88 (hydroxymethylglutaryl-CoA reductase) inhibitory properties.

D. (3R,5S)-3,5-dihydroxyhept-6-enoic acid in which the (7E)-hydrogen is substituted by a 4-(4-fluorophenyl)-2,6-diisopropyl-5-(methoxymethyl)pyridin-3-yl group. Formerly used (as its sodium salt) to lower cholesterol and prevent cardiovascular disease, it was withdrawn from the market worldwide in 2001 following reports of a severe form of muscle toxicity.",C,1_1,statin,http://purl.obolibrary.org/obo/CHEBI_87631,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'organooxygen compound'?","A. Any compound containing the carbonyl group, C=O. The term is commonly used in the restricted sense of aldehydes and ketones, although it actually includes carboxylic acids and derivatives.

B. Hydroxides are chemical compounds containing a hydroxy group or salts containing hydroxide (OH(-)).

C. An amide of a carboxylic acid, having the structure RC(=O)NR2. The term is used as a suffix in systematic name formation to denote the -C(=O)NH2 group including its carbon atom.

D. An organochalcogen compound containing at least one carbon-oxygen bond.",D,1_1,organooxygen compound,http://purl.obolibrary.org/obo/CHEBI_36963,14,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'sulfone'?","A. An amino sulfonic acid that is the 2-amino derivative of ethanesulfonic acid. It is a naturally occurring amino acid derived from methionine and cysteine metabolism. An abundant component of fish- and meat-based foods, it has been used as an oral supplement in the treatment of disorders such as cystic fibrosis and hypertension.

B. An organosulfur compound having the structure RS(=O)2R (R =/= H).

C. A member of the class of isoxazoles that is isoxazole which is substituted at positions 3, 4 and 5 by phenyl, p-sulfamoylphenyl and methyl groups, respectively. A selective cyclooxygenase 2-inhibitor, it used as a nonsteroidal anti-inflammatory drug (NSAID) for the treatment of arthritis from 2001 until 2005, when it was withdrawn following concerns of an associated increased risk of heart attack and stroke.

D. A L-proline derivative in which L-proline is substituted on nitrogen with a (2S)-2-methyl-3-sulfanylpropanoyl group. It is used as an anti-hypertensive ACE inhibitor drug.",B,1_1,sulfone,http://purl.obolibrary.org/obo/CHEBI_35850,15,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'protein'?","A. Insoluble fibrous protein aggregates exhibiting beta sheet structure.

B. A macromolecule formed by a living organism.

C. A biological macromolecule minimally consisting of one polypeptide chain synthesized at the ribosome.

D. A class of lipoproteins of small size (18-25 nm) and low density (1.019-1.063 g/ml) particles with a core composed mainly of cholesterol esters and smaller amounts of triglycerides. The surface monolayer consists mostly of phospholipids, a single copy of apolipoprotein B-100, and free cholesterol molecules. The main function of LDL is to transport cholesterol and cholesterol esters from the liver. Excessive levels are associated with cardiovascular disease.",C,1_1,protein,http://purl.obolibrary.org/obo/CHEBI_36080,12,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'glycerophosphoinositol'?","A. Any glycerophospholipid having the polar alcohol inositol esterified to the phosphate group at the sn-3 position of the glycerol backbone.

B. A gene of Homo sapiens that has a pseudo gene disposition

C. The covalent attachment of a myristoyl group to a protein.

D. Any glycerolipid having a phosphate group ester-linked to a terminal carbon of the glycerol backbone.",A,1_1,glycerophosphoinositol,http://purl.obolibrary.org/obo/CHEBI_36315,19,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'organic oxo compound'?","A. A member of the class of tetralins that is tetralin which is substituted at positions 1 and 4 by a methylamino and a 3,4-dichlorophenyl group, respectively (the S,S diastereoisomer). A selective serotonin-reuptake inhibitor (SSRI), it is administered orally as the hydrochloride salt as an antidepressant for the treatment of depression, obsessive-compulsive disorder, panic disorder and post-traumatic stress disorder.

B. Organic compounds containing an oxygen atom, =O, doubly bonded to carbon or another element.

C. A monocarboxylic acid amide obtained by formal condensation of the carboxy group of 1-(2-chlorophenyl)isoquinoline-3-carboxylic acid with the amino group of sec-butylmethylamine

D. A dihydroxy monocarboxylic acid that is a member of the drug class known as statins, used primarily for lowering blood cholesterol and for preventing cardiovascular diseases.",B,1_1,organic oxo compound,http://purl.obolibrary.org/obo/CHEBI_36587,13,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'escitalopram'?","A. Any molecule that consists of at least one carbon atom as part of the electrically neutral entity.

B. A 1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile that has S-configuration at the chiral centre. It is the active enantiomer of citalopram.

C. A macromolecule formed by a living organism.

D. A sulfur-containing amino acid consisting of a glycine core with a 2-mercaptoethyl side-chain.",B,1_1,escitalopram,http://purl.obolibrary.org/obo/CHEBI_36791,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'cilazapril'?","A. A benzazepine that is benazeprilat in which the carboxy group of the 2-amino-4-phenylbutanoic acid moiety has been converted to the corresponding ethyl ester. It is used (generally as its hydrochloride salt) as a prodrug for the angiotensin-converting enzyme inhibitor benazeprilat in the treatment of hypertension and heart failure.

B. A pyridazinodiazepine resulting from the formal condensation of the carboxy group of cilazaprilat with ethanol. It is a drug used in the treatment of hypertension and heart failure.

C. Any molecule that consists of at least one carbon atom as part of the electrically neutral entity.

D. An organic tricyclic compound that is 10,11-dihydro-5H-dibenzo[a,d][7]annulene substituted by a 3-(dimethylamino)propylidene group at position 5.",B,1_1,cilazapril,http://purl.obolibrary.org/obo/CHEBI_3698,13,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'fatty acyl-CoA'?","A. A fatty-acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of any hydroxy fatty acid.

B. Any organic molecular entity derived from a fatty acid.

C. An acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of any fatty acid.

D. An acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of any hydroxycarboxylic acid.",C,1_1,fatty acyl-CoA,http://purl.obolibrary.org/obo/CHEBI_37554,29,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'fatty acid derivative'?","A. A cholestanoid consisting of cholestane having a double bond at the 5,6-position as well as a 3beta-hydroxy group.

B. Any organic molecular entity derived from a fatty acid.

C. Any aliphatic monocarboxylic acid derived from or contained in esterified form in an animal or vegetable fat, oil or wax.

D. Any lipid formally derived from isoprene (2-methylbuta-1,3-diene), the skeleton of which can generally be discerned in repeated occurrence in the molecule. The skeleton of isoprenoids may differ from strict additivity of isoprene units by loss or shift of a fragment, commonly a methyl group. The class includes both hydrocarbons and oxygenated derivatives.",B,1_1,fatty acid derivative,http://purl.obolibrary.org/obo/CHEBI_61697,13,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'omega-carboxyacyl-CoA'?","A. An acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of any hydroxycarboxylic acid.

B. A thioester that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of any carboxylic acid.

C. An acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with one of the carboxy groups of any alpha,omega-dicarboxylic acid.

D. An acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of any fatty acid.",C,1_1,omega-carboxyacyl-CoA,http://purl.obolibrary.org/obo/CHEBI_37555,29,"Health & Medicine, Alzheimer Disease Ontology"
